194	3.9822729
195	3.9465935
196	3.999405
197	3.676992
198	4.338015
199	4.2302647
200	4.2797995
201	4.41272
202	4.157797
203	3.822393
204	4.3849387
205	4.0326085
207	3.8977573
208	4.146006
209	4.2192106
210	4.3700976
211	4.0758934
212	4.056223
213	4.226952
214	4.2239747
215	3.784714
216	4.1480436
217	4.2563224
218	4.112776
219	3.926859
220	4.1833334
221	3.8469658
222	3.6912751
223	3.4640958
224	3.7100093
225	3.3245034
226	4.234292
227	3.9395065
228	4.401626
229	4.175067
230	3.9902954
231	3.9168298
232	3.5316231
233	4.377573
234	3.8975801
235	4.0983176
236	4.3139467
237	4.316823
238	4.4853926
239	4.099362
240	3.9396126
241	4.015782
242	4.1539946
243	4.4227915
244	4.2576113
245	4.213281
246	4.0250154
247	3.0528662
248	4.3843145
249	3.779647
250	3.9240627
252	4.0741286
253	3.5613399
254	3.8090215
255	4.2714853
256	4.204949
257	3.3396227
258	3.9554694
259	4.05749
260	3.7259753
261	3.9265037
262	3.6321568
263	4.0076923
264	4.0342846
265	4.1151776
266	3.677686
268	4.1892886
269	3.2133386
270	3.9472423
271	2.6666667
272	3.786127
273	3.5016394
274	3.267857
275	3.5
276	2.6666667
277	3.032258
278	3.1630971
279	3.3636363
280	3.0454545
281	3.06
282	3.75
283	4.235501
284	4.495916
285	4.4148507
286	4.0942845
287	3.8383105
288	3.5413153
289	3.8878212
290	4.0853767
291	4.0985737
292	3.5038297
293	3.9736214
294	4.0689096
295	4.304348
296	4.3936462
297	4.1733513
298	4.455054
299	4.4556704
300	4.5155954
301	4.238819
302	4.417172
303	4.493311
304	4.4638166
305	4.3338685
306	4.005296
307	4.3632956
309	4.0836277
310	4.177012
311	3.9938195
312	3.8788502
313	3.6223636
314	3.7257106
315	4.421677
316	3.7011237
317	3.9429042
318	4.0181584
319	4.1476073
320	4.189218
321	3.6555324
322	3.7085574
323	3.5555556
324	3.2172718
325	4.262632
326	3.8127406
327	3.873447
328	3.5374415
329	4.4027896
330	3.7543216
331	3.6392884
332	4.0742755
333	3.9571252
334	3.912106
335	3.9586613
336	3.8053408
337	4.136732
339	4.3804755
340	3.7210453
341	3.8554103
342	4.088749
343	4.035
344	3.9311814
345	4.2320027
346	3.951634
347	4.169312
348	4.1057496
349	4.153914
350	4.2888436
351	4.3381267
352	4.0357614
353	4.4548965
354	4.2148848
355	3.6507936
356	4.0955806
357	4.217076
358	3.965812
359	4.2560387
360	3.9915774
361	3.7638888
362	4.2048907
363	3.969353
364	4.321911
365	3.839817
366	3.6164875
367	4.3244214
368	3.6123261
369	4.4407897
370	4.357511
371	4.296875
372	4.1967487
373	4.230553
374	3.7607005
375	4.2038684
376	3.9506204
377	3.5429828
378	3.602159
379	4.4945755
380	3.5451376
381	3.5679967
382	3.8199196
383	3.4693878
384	3.9423761
385	3.2903225
386	4.038811
387	3.9030454
388	3.1622517
389	3.988018
390	3.0569594
391	4.0810103
392	3.6936293
393	3.859634
394	3.8316832
395	3.764994
396	3.9198534
397	4.489698
398	4.0171742
399	3.9293585
400	3.8483055
401	4.394254
402	4.2141104
403	3.8761046
404	4.0885096
405	4.322771
406	4.5902667
407	3.6611078
408	3.7092438
409	3.5651453
410	3.9685168
411	3.923516
412	4.260615
413	3.9186943
414	4.231648
415	4.0590405
416	3.9096403
417	3.807098
418	3.7997587
419	3.831499
420	3.869119
421	3.5397727
422	3.372523
423	3.714888
424	3.7371795
425	3.9168637
426	4.066748
427	3.7056863
428	4.138228
429	3.9667604
430	4.1159387
431	4.1442714
432	3.8236058
433	3.7641723
434	4.070742
435	4.208119
436	3.8285012
437	3.4195426
438	4.332108
439	4.2729692
440	3.8384423
441	4.495295
442	4.377544
443	4.0927343
444	3.6676219
445	3.9819639
446	4.0407853
447	4.020999
448	4.32349
449	3.5977588
450	4.164662
451	3.7449932
452	4.2276053
454	3.9250536
455	4.291332
456	4.2069063
457	3.9142857
458	4.025189
459	3.896305
460	3.9787486
461	3.7076607
462	3.5578947
463	3.7502692
464	3.936827
465	3.6078887
466	3.6976411
467	3.5553846
468	4.083916
469	3.9227202
470	3.9928572
471	3.5763495
472	3.5424354
473	3.7088854
474	3.798678
475	3.6369295
477	4.079438
478	3.5632424
479	3.976752
480	3.980227
481	3.9234169
482	3.8188508
483	4.1818795
484	4.2854586
485	3.9745233
486	4.257037
487	3.8454366
488	4.574734
489	4.1592264
490	4.0380845
491	3.832766
492	3.5911548
493	3.8359787
494	4.477218
495	3.8949416
496	4.226601
497	3.9617648
498	4.1514535
499	3.6732872
500	4.0098233
501	3.5124428
503	4.29296
504	4.26735
505	3.6234052
506	4.18494
507	3.5504363
508	3.998556
509	4.1568937
510	4.4322314
511	3.9847054
512	4.150305
513	4.1268916
514	3.6578948
515	3.7792208
519	4.2917104
520	3.6497695
521	3.7836258
522	4.094458
523	3.9272504
524	3.8660953
525	4.1251783
526	3.520661
527	3.9327958
528	4.043024
529	3.764113
530	3.7420213
531	3.9241574
532	3.7417219
533	3.886327
534	3.9732401
535	3.3534296
536	3.8719647
537	3.915167
538	3.83237
539	3.6736958
540	4.2682533
541	3.9272244
542	3.5228417
543	4.4062605
544	3.8412888
545	3.9238095
546	4.222456
547	4.3073034
548	3.57743
549	4.1666207
550	3.8825502
551	3.8321078
552	3.6890824
553	4.2399583
554	3.5662189
555	3.7327585
556	3.9220338
558	4.411163
559	3.814681
560	4.0336323
561	4.382442
562	3.2405746
563	3.6554055
564	3.337815
565	3.9792316
566	3.9373412
567	3.9063292
568	4.257879
569	4.296855
570	4.20179
571	4.18861
572	4.071339
573	3.980695
574	3.869651
575	4.1917686
576	4.0010514
577	3.8107526
578	2.0709655
579	3.6721764
580	4.058156
582	3.6845427
584	3.4889674
585	3.5683594
586	3.125
587	3.753205
588	4.0952086
589	4.0618954
590	3.7940664
591	3.755932
592	4.1308126
593	4.0374084
594	3.5876875
595	3.9411764
596	3.8892405
597	4.3276505
598	4.0918803
599	4.2595043
600	3.5611384
602	3.8710866
603	3.9619281
604	3.5802753
605	4.3137255
606	4.0563984
607	3.811294
608	3.987342
609	4.020039
610	4.1642036
611	4.0922875
612	3.8232696
613	3.6027398
614	3.7653959
615	3.189477
616	3.0782828
617	3.8266666
619	3.4543478
620	3.2169492
621	3.9089692
622	3.7605634
623	3.7280703
624	4.2338386
625	4.168498
626	4.5888214
627	3.8910892
628	4.2132435
629	4.188445
630	3.1192307
631	3.1189427
632	4.1390963
633	3.860494
634	3.7338696
635	4.12831
636	3.9873884
637	4.077373
638	3.9421966
639	4.0672474
640	3.9895833
641	3.6300578
642	3.2338858
643	3.3420427
644	3.3790476
645	3.6674528
647	3.8174496
648	3.71214
649	2.795998
650	4.2219667
651	4.33701
652	4.007389
653	4.1103725
654	4.2685933
655	4.091212
656	3.8897593
657	4.1098485
658	4.0357904
659	3.6615384
660	3.6103647
661	4.1037993
662	3.9050822
663	4.1224017
664	4.097434
665	4.2511253
666	3.9144542
667	3.4418604
668	4.521225
669	4.183391
670	4.004695
671	3.5582821
672	3.942857
673	4.4258065
674	3.9435737
675	4.099099
676	3.8809524
677	3.947391
678	3.8307087
679	3.9850328
680	4.1027846
681	3.6907563
682	4.1732917
683	4.443352
684	4.1443644
685	3.6619537
686	4.0940557
687	3.8459384
688	3.8693008
689	3.9663067
690	3.9397678
691	3.8456414
692	3.3874173
693	4.5517597
694	3.373494
695	3.6108596
696	3.5178146
697	4.268085
698	3.5561798
703	3.897056
704	4.266129
706	4.0752416
707	3.9642856
708	4.1848726
709	4.258537
710	4.3681083
711	4.288355
712	4.193967
713	4.3072033
714	3.9711752
715	3.7444444
716	4.065803
717	3.5418181
718	3.9235992
719	4.1095443
720	4.0682197
721	4.2352448
722	4.155738
723	4.260736
724	3.9132776
725	3.5477815
726	3.713362
727	3.8731143
728	3.4323606
729	3.3487031
730	3.8920903
732	4.048467
733	3.9271398
734	3.8208628
735	4.30913
736	3.3884485
737	3.7142856
738	4.0010395
739	4.087146
740	3.5909677
741	3.6719928
742	3.9800498
743	4.591172
744	3.7408056
745	4.131805
746	4.077232
747	3.7467651
748	3.8829603
749	3.596829
750	3.3563218
751	3.867347
752	4.0665083
753	4.252983
754	4.3638215
755	3.6225963
756	3.9044206
757	3.9142857
758	3.7222223
759	4.042945
760	4.0315614
761	3.789916
762	3.6410255
763	3.6860466
764	3.9315748
765	4.096774
766	4.005974
767	3.8609755
768	3.9591236
769	4.031636
770	4.173109
771	4.354319
772	3.820059
773	3.937186
774	3.74139
775	4.1067557
776	3.8587897
777	4.2760115
778	4.2076125
779	4.029343
780	2.9016395
781	4.40786
782	3.8326848
783	4.024862
784	4.2912407
785	3.8564706
786	3.775041
787	3.529484
788	4.035958
789	3.892015
790	4.151347
791	4.2767625
792	3.9071481
793	3.9963553
794	4.0136228
795	3.4440484
796	3.9505813
797	3.5285482
798	3.4136126
799	3.8051577
800	4.240741
801	4.0673237
802	3.0079365
803	2.9509804
804	2.6489363
805	3.06
806	3.0784314
807	3.463768
808	3.490196
809	3.4705882
810	3.707317
811	2.4347825
812	2.8666666
813	3.074074
814	3.3809524
815	3.6822033
816	4.250867
817	4.1151514
818	3.7969544
820	3.8567164
821	3.1176472
822	4.051102
823	4.544608
824	3.8433852
825	3.9004755
826	4.4982195
827	3.9768076
828	4.219036
829	4.217476
830	4.2694535
831	3.6647
832	3.8061104
834	3.9809523
835	3.6458333
836	3.9256802
837	3.668639
838	3.9124157
839	4.488722
840	4.1729975
841	3.2446406
842	3.8088427
843	4.1752872
844	4.3594265
845	3.943987
846	4.4269233
847	3.9829407
848	3.5719423
849	3.9908652
850	3.5479877
851	4.0338535
852	3.7905843
853	4.00956
854	4.0157886
855	3.0283976
856	3.693913
857	3.779727
858	3.8037517
859	3.8786864
860	3.8809524
861	3.5873015
862	3.874552
863	3.8278868
864	4.016015
865	4.0940676
866	3.799539
867	4.3257327
868	3.9885864
869	4.0185504
870	3.7937853
871	3.8862717
872	3.7
873	4.0273037
874	4.02994
875	4.410382
876	4.067518
877	4.002441
878	3.7863696
879	4.24581
880	4.1714287
881	3.3632958
882	3.4929578
883	4.0026884
884	3.6696036
885	3.4545455
886	4.2149773
887	3.7237852
888	3.7380283
889	3.7845745
890	3.618421
891	3.9882352
892	3.8508136
893	3.4690554
894	4.406994
895	3.724083
897	3.7454128
898	3.7896996
899	3.2965517
900	3.826415
901	3.722467
902	3.7475123
903	3.2897384
904	3.3565683
905	4.1228843
906	4.282463
907	3.7971015
908	4.1399674
910	3.7958848
911	3.7666452
912	3.6788116
913	4.124832
914	4.197506
915	4.2246747
916	4.1221476
917	4.292051
918	4.1341953
919	3.817992
920	4.2719846
921	3.672544
922	4.310597
923	3.7124465
924	3.7745664
925	4.1322036
926	3.8169935
927	4.1264877
928	4.2599196
929	3.5937135
930	4.0922756
931	3.8334007
932	4.1444783
933	4.062245
934	3.8748584
935	3.9340634
936	4.320527
937	3.3613138
938	3.9784582
939	3.7742782
940	3.4679666
941	4.030528
942	4.0028763
943	3.7159905
944	3.7228916
945	3.7816901
946	3.853846
947	4.0504203
948	4.111211
949	3.4423077
950	4.058273
951	4.152971
952	3.7875648
953	4.344045
955	3.7396314
956	3.859375
957	4.3114986
958	4.070707
959	3.978514
960	4.0038757
961	3.9767442
962	4.1134925
963	3.7707026
964	4.2542324
965	3.880846
966	3.9945207
967	3.9894292
968	3.8326359
969	3.6810346
970	4.195962
971	3.9759035
972	3.830645
973	3.6878173
974	4.301363
975	4.221568
976	4.0610766
977	4.094658
978	4.126481
979	4.40877
980	4.073271
981	3.954085
982	3.5932357
983	3.090909
984	3.6853802
985	4.0903378
986	3.518595
987	3.7461538
988	3.7386363
989	4.0
990	4.175481
991	3.2440476
992	2.6833334
993	3.963646
994	3.4416666
995	4.256887
996	4.2138553
997	3.3989546
998	3.872449
999	3.573284
1000	2.5877192
1001	3.728008
1002	3.4663951
1003	3.7758093
1004	3.366197
1005	3.5445027
1006	3.709146
1007	3.2586207
1008	3.527011
1009	3.4729495
1010	3.9825919
1011	3.857143
1012	3.1195652
1013	3.885314
1014	3.6520495
1016	3.2201664
1017	3.326087
1018	3.4661248
1020	3.3879519
1021	3.1846154
1022	4.032282
1023	3.8222492
1024	3.9730768
1025	4.0840335
1026	3.5274725
1027	3.78125
1028	3.2348485
1030	3.557971
1031	4.212976
1032	2.951111
1033	3.352209
1034	3.6891584
1035	3.2905028
1037	3.869863
1038	3.5558584
1039	3.8075314
1040	3.5290103
1041	3.125874
1042	3.7276506
1043	3.8361344
1044	2.9906542
1045	2.940092
1046	4.0197268
1047	3.644159
1048	2.8815167
1049	3.2523618
1050	3.714211
1051	3.400358
1052	3.2155173
1053	3.5946329
1054	3.171233
1055	3.0923789
1056	3.6068375
1057	3.595339
1058	3.2658958
1059	3.5705726
1060	3.5844157
1061	3.6077778
1062	3.1280622
1063	3.4845362
1064	3.092437
1065	3.880829
1066	3.3333333
1067	3.9629629
1068	2.7027028
1069	3.7405303
1070	3.95
1071	3.1785715
1072	3.7142856
1073	3.8837209
1076	4.3656735
1077	4.096916
1078	4.04142
1079	3.75
1080	3.8316832
1082	3.685484
1083	3.905237
1084	3.9845965
1085	3.904908
1086	3.919149
1087	3.9758065
1088	3.9230769
1089	4.061905
1090	3.0135746
1091	3.5555556
1092	4.4213767
1093	4.0686936
1094	4.064613
1095	3.8270676
1096	3.520603
1097	3.8644836
1098	3.4869566
1099	3.814876
1100	4.187601
1101	4.112301
1102	4.0084405
1103	4.3177156
1104	4.169255
1105	4.044944
1106	4.214371
1107	3.9741268
1108	3.6676676
1109	3.5454545
1110	3.3354838
1111	3.5296922
1112	3.4444444
1113	3.4636872
1114	3.3319502
1115	3.1578948
1116	3.5
1117	3.625
1118	2.7
1119	3.567862
1120	3.497093
1121	3.6451614
1122	3.0745614
1123	3.1509433
1124	3.5161905
1125	3.5490909
1126	2.9803922
1127	3.2875
1129	3.9487386
1130	3.5531135
1131	3.2414927
1132	3.5991092
1133	2.6862745
1134	3.9243479
1135	3.3194444
1136	3.4842408
1137	3.4084506
1138	3.1861198
1139	3.1479592
1140	3.2948053
1141	2.4520547
1142	4.206681
1143	3.5616767
1144	2.609756
1145	3.572707
1146	3.7752578
1148	3.9902914
1149	3.9285715
1150	3.1553397
1151	3.0
1152	3.0847456
1153	3.4962218
1154	3.756579
1155	3.4210527
1156	3.7619047
1157	3.70625
1158	3.590909
1159	3.8075314
1160	2.8307693
1161	3.2631578
1162	3.3689024
1163	3.4797843
1165	3.137931
1166	2.8529413
1167	3.525
1168	3.6987178
1169	3.5
1170	2.967742
1175	3.780083
1176	3.0
1177	4.0
1178	3.4565217
1179	4.125
1180	3.6875
1181	3.467742
1182	3.686154
1183	4.091384
1184	3.3535354
1187	3.7173913
1188	3.7764707
1189	3.696989
1190	3.4613733
1191	3.7394736
1192	3.3703704
1193	3.9105432
1194	4.1592717
1195	3.320493
1196	3.7516072
1197	3.3709676
1198	3.340909
1199	3.663793
1200	3.7635403
1201	3.7862797
1202	3.7643442
1203	3.4291499
1205	3.6090536
1206	2.857143
1207	3.6230366
1208	2.984375
1209	2.9045227
1210	2.65
1211	3.2
1212	3.8086956
1213	3.3387096
1214	3.6788125
1215	3.862745
1216	2.8838527
1217	3.443038
1218	2.9782608
1227	3.4054055
1229	3.5991285
1231	4.1159873
1232	3.6306696
1233	3.2941177
1234	3.1666667
1235	3.9782016
1236	3.3
1237	2.821782
1238	3.3272946
1239	2.857143
1240	3.452381
1241	3.3818722
1243	3.0
1244	3.7179487
1245	2.88
1246	3.6060605
1247	2.6761904
1248	3.3119266
1249	3.6296296
1250	2.5889723
1251	3.5700934
1252	3.5068493
1253	3.4285715
1254	2.75
1255	3.4384074
1256	3.6785715
1257	4.214286
1258	3.775862
1259	3.9611309
1260	3.4705882
1261	3.8019803
1262	2.7202382
1263	3.6333334
1264	3.8077922
1265	4.05
1266	3.060606
1267	3.0
1268	3.0555556
1269	3.7882352
1270	4.4762945
1272	3.2916667
1273	3.2857144
1274	3.0
1275	3.1617646
1276	3.4444444
1277	3.8909092
1278	4.1757574
1279	3.3898306
1280	3.7078652
1281	3.3555555
1282	3.893617
1283	3.6363637
1284	3.4545455
1285	3.6851852
1286	4.4901185
1287	3.7148378
1288	3.7416303
1289	3.56
1290	3.683616
1291	3.2849462
1292	3.6363637
1293	3.6672034
1294	3.2
1295	3.8782992
1296	3.9166667
1297	3.2740047
1298	3.9
1299	4.191781
1300	3.1842105
1301	4.071429
1302	2.9461539
1303	3.0731707
1304	2.9310346
1305	3.0444446
1306	3.7213116
1307	3.5945945
1308	3.8636363
1309	4.121547
1310	2.9333334
1311	3.121547
1312	2.8539326
1313	3.36
1314	3.9
1315	3.659469
1316	3.9134078
1318	3.5882354
1319	3.5
1320	3.5454545
1321	3.5
1322	3.2857144
1323	3.5714285
1324	3.142857
1325	3.5714285
1326	3.7142856
1327	3.375
1328	3.6875665
1329	4.118116
1330	3.2394958
1331	3.527288
1332	3.5521472
1333	3.7772245
1334	4.234662
1335	4.0866737
1336	3.50738
1337	3.7644787
1338	2.8159342
1339	3.857613
1340	3.9671268
1341	3.3823528
1342	3.0406976
1343	3.475
1344	3.946113
1345	3.8685832
1346	4.144368
1347	3.4464753
1348	3.357447
1349	4.218842
1350	3.7964947
1352	3.8348625
1353	3.0759385
1354	3.6666667
1355	3.732165
1356	3.2056074
1357	3.8888888
1358	4.1229
1359	4.160466
1360	3.6712196
1361	3.3208468
1362	3.2980769
1363	3.4349442
1364	3.4989939
1365	3.2804055
1366	3.7940075
1367	2.9140894
1368	3.6095617
1369	3.2590475
1370	3.794643
1371	3.493827
1372	2.9268293
1373	3.875313
1374	3.4027305
1375	3.6360655
1376	3.834254
1377	3.6
1378	3.515625
1379	3.507707
1380	3.5125523
1381	4.103356
1382	4.298459
1383	4.0434155
1384	3.7147942
1385	3.8531048
1386	3.8964143
1388	4.107403
1389	3.8625362
1390	4.394737
1391	3.5439794
1393	4.671003
1394	4.0436683
1395	3.7715619
1396	3.6711056
1397	3.7887323
1399	4.1976495
1400	4.1511626
1401	3.8282123
1402	4.1471863
1403	4.196172
1404	3.9781022
1405	3.9018404
1406	3.875
1407	3.9029403
1408	3.9379456
1409	4.2013955
1410	4.034518
1411	3.7247705
1414	3.7425432
1415	4.1373625
1416	3.465538
1417	3.4767442
1418	4.206316
1419	4.09375
1420	3.5281954
1421	4.507509
1422	4.0537634
1423	4.19457
1424	3.6741405
1425	4.4439836
1426	3.9706275
1427	4.143528
1428	4.038055
1429	3.5396826
1430	3.9590516
1431	4.1003137
1432	3.859375
1433	3.5
1434	2.5
1435	4.275641
1436	3.25
1437	3.6206896
1438	4.297926
1439	4.021739
1440	3.9033613
1441	3.6620371
1442	4.365219
1443	3.8246753
1445	3.8012981
1446	4.0594597
1447	3.897084
1448	4.052738
1449	3.3873627
1450	3.7354312
1451	4.1972995
1452	3.6393728
1453	4.06269
1454	4.188027
1455	4.2682405
1456	4.3135133
1457	4.3762145
1458	3.979551
1459	4.3477273
1460	4.1933064
1461	3.4985926
1462	3.966942
1463	3.7770061
1464	2.8848276
1465	3.4621513
1466	3.554896
1467	3.6456642
1468	2.9684377
1470	3.5420718
1471	3.534629
1472	3.2947547
1473	3.5981941
1474	3.4903474
1475	3.516129
1476	3.736065
1477	3.5420737
1478	3.7295082
1479	4.3617268
1480	4.0887446
1481	3.6692913
1482	3.4468086
1483	3.641055
1484	3.4573643
1485	3.1643836
1486	4.194292
1487	3.5434365
1488	3.3299491
1489	3.4623656
1490	3.63416
1491	3.7065637
1492	3.497389
1493	3.4007633
1494	3.142857
1495	3.6934097
1496	2.8981407
1497	4.163636
1498	3.4480152
1499	3.6039035
1500	4.125907
1501	4.5068736
1502	4.3521643
1503	4.2020135
1504	4.199352
1505	4.333603
1506	4.4151945
1507	4.322218
1508	4.18745
1509	3.977528
1510	4.1629863
1511	2.962264
1512	3.2588236
1513	3.580645
1514	3.1206896
1515	3.7450473
1516	3.7488723
1517	4.2510624
1518	4.148256
1519	3.8082192
1520	4.256798
1521	3.7457628
1522	4.322581
1526	3.8719008
1527	4.489757
1528	4.1300955
1529	3.2608695
1530	3.2375
1531	3.6681035
1532	3.25
1533	3.2
1534	4.186833
1535	4.3600583
1536	3.2093024
1537	4.4224396
1538	3.826941
1539	3.9664865
1540	3.65
1541	4.2052226
1542	4.021038
1544	2.8095238
1546	3.8458781
1547	3.6666667
1549	4.0656123
1550	4.1043024
1551	2.8
1553	3.2453532
1555	3.936407
1556	2.875
1557	3.2222223
1558	3.1764705
1559	4.0020022
1560	3.8374004
1561	4.0294576
1562	3.8398178
1564	3.6124482
1565	4.403047
1567	3.8683982
1568	3.8366637
1569	4.2056603
1570	3.8175733
1571	4.1028485
1573	4.016766
1574	3.8092017
1575	3.863158
1576	3.9655173
1577	3.8760264
1578	3.6703575
1579	4.0947714
1580	3.676259
1581	3.7054794
1582	3.9066455
1583	3.7908497
1584	3.180251
1585	3.5347314
1586	3.0060377
1587	3.8626943
1589	3.426383
1590	3.6789594
1591	3.778157
1593	4.0330043
1595	3.1142857
1596	3.7336323
1598	2.776358
1599	3.3782234
1600	3.6153846
1601	2.4963503
1602	2.7878788
1603	4.27957
1604	3.7733333
1606	3.631884
1607	3.2956998
1608	4.1362863
1609	3.9396286
1610	3.6708612
1611	3.6837208
1612	2.8823528
1613	3.6717308
1614	3.25
1615	3.9649122
1616	3.675
1618	4.1413045
1619	3.8333333
1620	3.4912179
1622	3.4745762
1623	3.3990953
1624	3.3982978
1625	3.3724465
1626	2.6299126
1627	3.7043314
1628	4.115669
1629	2.142857
1630	3.2037036
1631	3.388393
1632	3.7677596
1633	3.6441102
1634	3.75
1635	3.825273
1636	3.5
1637	2.981785
1638	2.950376
1639	3.804196
1640	3.266355
1641	3.9531915
1642	3.61
1643	3.0652175
1644	3.691358
1645	3.6587927
1646	3.5654101
1647	3.808679
1648	3.4659014
1649	3.4344127
1650	3.1135266
1651	4.030488
1652	3.2431762
1653	2.9919724
1654	3.5235603
1655	3.411936
1656	3.9052227
1657	3.7821913
1658	3.9801514
1659	3.006441
1660	4.093244
1661	3.3956776
1662	3.2080293
1663	3.259441
1664	3.437068
1665	4.1272726
1666	3.5294118
1667	3.7525198
1668	3.1041949
1669	3.458904
1671	3.5418248
1672	3.885169
1673	3.5644445
1674	3.0526316
1675	3.3330965
1676	3.9038217
1677	3.7491398
1678	3.0225282
1679	2.7161803
1680	2.6875
1681	2.55
1682	2.8
1683	3.723658
1684	3.5358255
1686	3.8996372
1687	3.7576485
1688	3.9672232
1689	3.5574467
1690	4.076923
1691	3.4871795
1692	3.5369127
1693	2.550633
1694	4.28016
1695	3.8390806
1696	3.846413
1697	2.934555
1698	2.8955224
1699	3.8837209
1700	3.977344
1701	4.256993
1702	3.7868493
1703	4.4296637
1704	3.3318584
1705	3.7176368
1706	3.891892
1707	3.8695652
1708	3.706516
1709	3.8039603
1710	2.4293785
1711	3.2580645
1712	3.0897958
1713	3.4234972
1715	3.9838877
1716	4.0586667
1717	3.4727273
1718	3.0183487
1719	3.275
1720	3.7701864
1721	3.275755
1722	3.7756233
1723	3.6460674
1725	3.3280375
1726	3.4698937
1727	3.3650165
1728	3.9330502
1729	3.189958
1730	2.0406091
1731	4.0660257
1732	3.72242
1733	4.33871
1734	3.584352
1735	3.3558574
1736	3.9271357
1737	3.4827337
1738	4.016386
1739	3.7496684
1740	3.3450937
1741	4.074277
1742	3.7644281
1743	2.310219
1744	4.044097
1745	3.7460318
1746	3.2272727
1747	3.621868
1748	3.6764705
1749	3.192453
1750	3.6875
1751	4.2894735
1752	3.2333333
1753	3.4874845
1754	3.960803
1755	3.8366013
1756	3.2457628
1757	3.5587966
1758	3.927379
1759	3.514881
1761	3.8424656
1762	3.2678826
1763	3.3751392
1764	3.5396962
1765	3.6822622
1766	2.9339514
1767	3.2750793
1768	3.6992962
1769	3.9233038
1770	3.215909
1771	3.945562
1772	4.136706
1773	3.1819608
1774	4.136667
1775	3.6068826
1776	2.637479
1777	3.220466
1778	3.6221318
1779	3.7003028
1780	3.4209979
1781	3.6137013
1782	2.163233
1783	3.3603604
1784	3.389377
1785	3.2199445
1786	2.9604938
1787	3.4989672
1788	3.5308642
1789	3.9203613
1790	3.564655
1791	3.760139
1792	3.7276995
1793	2.5659432
1794	3.801009
1795	3.6224463
1796	3.3333333
1798	3.0
1799	3.6421053
1800	3.0283067
1801	2.7363896
1802	3.2288136
1803	3.5791366
1804	3.348905
1805	3.2156863
1806	3.4272728
1807	2.9016273
1808	3.6289399
1809	3.1864407
1810	3.3485916
1811	3.8240535
1812	3.025803
1813	3.3260746
1814	3.3035913
1815	3.0609243
1816	4.285714
1817	3.159037
1818	2.34375
1819	3.122299
1820	3.1048036
1821	2.9130435
1822	1.4722222
1823	3.83
1824	2.85
1825	3.5227273
1827	3.524651
1828	3.128205
1829	4.2877584
1830	3.681661
